DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
211905805;02/20/2021 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
211904667;01/19/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211904466;01/14/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211914399;10/14/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211912504;08/26/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211911630;08/03/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211916950;12/22/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211910878;07/13/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211905547;02/14/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211914058;10/04/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211900743;08/12/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211907014;03/27/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211913751;09/26/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211915587;11/13/2021 12:00:00 AM;Mission    ;SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT        
211912751;09/01/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211915660;11/16/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211912810;09/03/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915171;11/03/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211908025;04/26/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211912079;08/16/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211905558;02/14/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211912885;09/03/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211914868;10/26/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211916991;12/22/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211916977;12/22/2021 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
211904803;01/21/2021 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211907582;04/12/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914996;10/30/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211906395;03/08/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211911460;07/29/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211906907;03/24/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211904797;01/22/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211913567;09/21/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211914384;10/13/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
211917021;12/24/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916818;12/18/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211911184;07/20/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
221906249;02/25/2022 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916025;11/26/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913346;09/16/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211915207;11/04/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211907180;03/31/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908662;05/14/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211905268;02/04/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211915790;11/19/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211911518;07/31/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211911581;08/02/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211911148;07/20/2021 12:00:00 AM;Mission    ;THEFT, PERSON                                           
231905876;02/10/2023 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211912678;08/30/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211908823;05/17/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913053;09/08/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211905711;02/18/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211913593;09/22/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914180;10/07/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211914172;10/07/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211913997;10/03/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211909855;06/15/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211914981;10/30/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211912580;08/29/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211905780;02/20/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906380;03/08/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211908436;05/06/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913019;09/08/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211906954;03/26/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211908503;05/09/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
221904732;01/20/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211910373;06/29/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211906636;03/16/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211913055;09/08/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211907576;04/12/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211909585;06/08/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211915250;11/05/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211912332;08/23/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915137;11/02/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211907202;03/31/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211910059;06/20/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211906591;03/16/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908650;05/13/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211912631;08/30/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211906538;03/13/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211913533;09/21/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211909160;05/27/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908053;04/26/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211915077;11/01/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211916529;12/09/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211905851;02/22/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211907672;03/31/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211908577;05/11/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211909236;05/28/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211911684;08/05/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211913284;09/14/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211917128;12/27/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211907805;04/20/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211905525;02/11/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211911360;07/26/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211912576;08/29/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211906940;03/25/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211908149;04/30/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211906045;02/25/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211909274;05/30/2021 12:00:00 AM;Mission    ;BURGLARY                                                
221904530;01/15/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211905837;02/21/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211911733;08/04/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211916355;12/05/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211905111;01/31/2021 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
211900538;02/11/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211905490;02/12/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211914665;10/21/2021 12:00:00 AM;Mission    ;DOCUMENT FORGERY / STOLEN FELONY                        
211913037;09/08/2021 12:00:00 AM;Mission    ;CRIMINAL HOMICIDE                                       
221915254;10/03/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211907465;04/09/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211913550;09/21/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211913979;10/02/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211916394;12/06/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211911270;07/23/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211906290;03/05/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904752;01/20/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211910285;06/27/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211913961;10/01/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211907088;03/29/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211914957;10/28/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211911031;07/18/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211906416;03/10/2021 12:00:00 AM;Mission    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
211914380;10/12/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211904791;01/21/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211905125;02/01/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908636;05/13/2021 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211907350;04/05/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211914520;10/17/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907706;04/16/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211900840;11/17/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211910954;07/15/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211915306;11/08/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211916342;12/04/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211907186;04/01/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211912814;09/02/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211908658;05/13/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211915489;11/11/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916817;12/18/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211907993;04/25/2021 12:00:00 AM;Mission    ;ARSON                                                   
211909962;06/18/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211915998;11/25/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211910029;06/19/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211906452;03/10/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211913289;09/14/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915652;11/16/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
211914445;10/14/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211911388;07/27/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904883;01/24/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915326;11/06/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
211910854;07/13/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211905601;02/16/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913695;09/25/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211909454;06/05/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211911273;07/23/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211911658;08/04/2021 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
211907433;04/07/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211914727;10/22/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
